id,x,y
IMG4951_1,49.71932192,-16.11728035
IMG4952_5,11.81932192,-64.21728035
IMG4953_3,8.719321919,23.48271965
IMG4954_5,-11.18067808,35.88271965
IMG4955_2,-95.28067808,37.28271965
IMG4956_4,55.41932192,-50.81728035
IMG4957_5,31.41932192,-74.61728035
IMG4958_2,12.01932192,30.98271965
IMG4959_1,37.01932192,-15.81728035
IMG4960_2,-4.0806780819999995,-54.21728035
IMG4961_4,-171.1806781,73.78271965
IMG4962_4,40.41932192,-21.01728035
IMG4963_3,10.11932192,-65.91728035
IMG4964_3,-102.98067809999999,138.3827196
IMG4965_1,42.71932192,10.98271965
IMG4966_3,78.51932192,-24.61728035
IMG4967_5,-92.18067808,99.08271965
IMG4968_4,-11.18067808,-23.11728035
IMG4969_4,-102.98067809999999,138.3827196
IMG4970_5,38.91932192,8.08271965
IMG4971_5,17.61932192,23.58271965
IMG4972_4,44.81932192,13.18271965
IMG4973_1,56.01932192,-11.71728035
IMG4974_2,-4.0806780819999995,-16.21728035
IMG4975_3,26.11932192,-77.51728035
IMG4976_1,55.71932192,-62.71728035
IMG4977_3,0.019321918,35.28271965
IMG4978_2,33.71932192,6.18271965
IMG4979_4,-45.48067808,-2.61728035
IMG4980_5,-171.1806781,73.78271965
IMG4981_3,2.5193219190000002,26.58271965
IMG4982_5,-23.48067808,15.98271965
IMG4983_2,7.119321918,23.08271965
IMG4984_2,12.11932192,14.38271965
IMG4985_4,-91.18067808,21.88271965
IMG4986_3,50.51932192,5.68271965
IMG4987_3,-140.38067809999998,10.08271965
IMG4988_2,-1.280678082,38.08271965
IMG4989_4,-171.1806781,73.78271965
IMG4990_2,-68.98067808,57.58271965
IMG4991_4,-111.3806781,87.98271965
IMG4992_5,40.41932192,-21.01728035
IMG4993_1,74.21932192,-39.61728035
IMG4994_5,59.31932192,-62.81728035
IMG4995_2,43.81932192,-65.21728035
IMG4996_5,-113.6806781,113.2827196
IMG4997_3,10.91932192,24.68271965
IMG4998_2,56.71932192,-14.61728035
IMG4999_1,32.11932192,-75.71728035
IMG5000_5,0.8193219190000001,24.18271965
IMG5001_1,42.71932192,-54.21728035
IMG5002_3,48.71932192,-16.11728035
IMG5003_5,13.61932192,-31.71728035
IMG5004_4,45.71932192,5.78271965
IMG5005_5,-94.68067808,136.7827196
IMG5006_3,-85.38067808,56.68271965
IMG5007_5,20.01932192,-2.7172803510000003
IMG5008_3,-9.380678081000001,27.88271965
IMG5009_3,-125.6806781,44.68271965
IMG5010_1,51.31932192,-0.81728035
IMG5011_2,-145.7806781,105.9827196
IMG5012_2,-0.8806780809999999,-71.01728035
IMG5013_4,43.31932192,9.98271965
IMG5014_2,46.31932192,6.18271965
IMG5015_4,18.51932192,27.28271965
IMG5016_3,-109.2806781,48.58271965
IMG5017_3,74.01932192,-23.01728035
IMG5018_3,-132.4806781,75.88271965
IMG5019_2,8.719321919,-66.01728035
IMG5020_3,-76.88067808,135.3827196
IMG5021_1,60.41932192,-55.11728035
IMG5022_5,13.71932192,31.88271965
IMG5023_4,7.119321918,23.08271965
IMG5024_5,81.21932192,-33.21728035
IMG5025_5,-119.3806781,18.98271965
IMG5026_5,40.51932192,-19.21728035
IMG5027_5,48.81932192,10.38271965
IMG5028_5,44.21932192,0.98271965
IMG5029_1,67.01932192,-23.61728035
IMG5030_2,23.01932192,-76.41728035
IMG5031_3,52.01932192,4.882719648999999
IMG5032_2,-54.68067808,49.68271965
IMG5033_2,-69.78067808,107.0827197
IMG5034_5,-103.3806781,39.38271965
IMG5035_3,38.41932192,8.28271965
IMG5036_3,14.81932192,32.78271965
IMG5037_5,-72.68067808,63.68271965
IMG5038_1,14.51932192,-57.41728035
IMG5039_3,-141.88067809999998,98.48271965
IMG5040_3,-24.88067808,51.18271965
IMG5041_1,-65.08067808,32.38271965
IMG5042_2,3.019321919,25.58271965
IMG5043_1,91.21932192,-38.91728035
IMG5044_1,48.41932192,-8.71728035
IMG5045_4,35.81932192,-23.71728035
IMG5046_1,43.81932192,-65.21728035
IMG5047_3,35.11932192,5.88271965
IMG5048_2,36.11932192,1.88271965
IMG5049_2,46.81932192,-53.01728035
IMG5050_1,38.01932192,6.282719649
IMG5051_5,-61.48067808,65.88271965
IMG5052_4,44.51932192,-22.71728035
IMG5053_3,17.81932192,-59.01728035
IMG5054_2,0.5193219179999999,28.98271965
IMG5055_4,37.11932192,2.48271965
IMG5056_4,42.71932192,-17.11728035
IMG5057_4,36.11932192,1.88271965
IMG5058_4,69.11932192,-26.51728035
IMG5059_1,53.01932192,3.78271965
IMG5060_3,11.11932192,-62.81728035
IMG5061_1,-54.68067808,49.68271965
IMG5062_2,-115.1806781,85.68271965
IMG5063_3,-103.98067809999999,95.78271965
IMG5064_3,43.51932192,6.58271965
IMG5065_3,28.21932192,-71.21728035
IMG5066_4,-27.38067808,28.98271965
IMG5067_4,-94.68067808,136.7827196
IMG5068_3,9.619321917999999,6.48271965
IMG5069_4,33.41932192,-23.61728035
IMG5070_3,67.51932192,-63.61728035
IMG5071_2,30.81932192,3.38271965
IMG5072_4,-25.88067808,32.28271965
IMG5073_5,3.119321919,40.18271965
IMG5074_4,15.81932192,30.98271965
IMG5075_3,-126.7806781,32.38271965
IMG5076_2,-122.0806781,43.68271965
IMG5077_3,43.81932192,-65.21728035
IMG5078_2,46.81932192,-50.11728035
IMG5079_5,22.51932192,-69.21728035
IMG5080_5,15.71932192,30.78271965
IMG5081_5,56.81932192,-10.21728035
IMG5082_3,-35.58067808,45.38271965
IMG5083_1,45.31932192,10.58271965
IMG5084_3,56.41932192,-52.21728035
IMG5085_2,-56.68067808,4.98271965
IMG5086_1,25.41932192,-8.01728035
IMG5087_5,50.21932192,-18.51728035
IMG5088_1,-5.380678081,28.98271965
IMG5089_1,9.619321917999999,6.48271965
IMG5090_1,-121.7806781,90.18271965
IMG5091_4,42.71932192,-54.21728035
IMG5092_2,23.21932192,-3.81728035
IMG5093_5,-5.0806780819999995,25.88271965
IMG5094_4,-117.3806781,57.38271965
IMG5095_4,38.91932192,8.08271965
IMG5096_4,9.419321918,-66.61728035
IMG5097_1,50.41932192,-48.71728035
IMG5098_1,50.41932192,-7.517280351
IMG5099_5,-134.6806781,78.48271965
IMG5100_5,-158.1806781,81.98271965
IMG5101_5,-17.78067808,4.882719648999999
IMG5102_3,19.81932192,-68.81728035
IMG5103_4,44.91932192,12.68271965
IMG5104_5,64.91932192,-64.51728035
IMG5105_5,-141.88067809999998,98.48271965
IMG5106_1,-171.1806781,73.78271965
IMG5107_5,8.719321919,-66.01728035
IMG5108_5,-2.680678081,7.08271965
IMG5109_3,-53.58067808,37.78271965
IMG5110_3,66.11932192,-41.51728035
IMG5111_2,15.81932192,31.98271965
IMG5112_5,57.01932192,-15.51728035
IMG5113_4,45.11932192,-11.21728035
IMG5114_1,18.01932192,-42.81728035
IMG5115_1,89.21932192,-35.11728035
IMG5116_3,35.91932192,1.68271965
IMG5117_4,-0.680678082,-68.61728035
IMG5118_1,7.419321918,19.98271965
IMG5119_1,-89.88067808,131.8827196
IMG5120_4,39.41932192,-14.41728035
IMG5121_4,-7.7806780820000006,-20.01728035
IMG5122_5,-10.08067808,-9.01728035
IMG5123_2,14.41932192,27.88271965
IMG5124_3,66.11932192,-41.51728035
IMG5125_2,-109.0806781,85.28271965
IMG5126_3,-32.38067808,56.48271965
IMG5127_2,43.61932192,8.08271965
IMG5128_2,39.51932192,-50.41728035
IMG5129_5,2.5193219190000002,-61.11728035
IMG5130_5,10.91932192,37.38271965
IMG5131_3,32.71932192,-66.01728035
IMG5132_4,7.2193219179999994,36.78271965
IMG5133_2,18.81932192,24.38271965
IMG5134_2,-29.58067808,37.58271965
IMG5135_5,15.51932192,-30.71728035
IMG5136_5,24.71932192,-78.61728035
IMG5137_1,-106.3806781,31.98271965
IMG5138_4,53.81932192,-47.21728035
IMG5139_1,34.91932192,-29.01728035
IMG5140_5,46.61932192,-9.71728035
IMG5141_2,47.51932192,-52.71728035
IMG5142_2,12.11932192,14.38271965
IMG5143_5,5.519321917999999,-20.91728035
IMG5144_4,34.81932192,4.78271965
IMG5145_3,-66.68067808,58.48271965
IMG5146_3,-10.18067808,38.08271965
IMG5147_1,66.91932192,-28.21728035
IMG5148_2,-107.8806781,93.58271965
IMG5149_3,23.71932192,0.18271965
IMG5150_1,16.01932192,26.38271965
IMG5151_1,64.11932192,-63.51728035
IMG5152_3,30.81932192,3.38271965
IMG5153_3,43.31932192,-19.51728035
IMG5154_5,0.41932191799999996,33.78271965
IMG5155_1,26.21932192,-5.61728035
IMG5156_3,19.01932192,-48.41728035
IMG5157_5,-2.2806780819999997,33.58271965
IMG5158_1,-2.2806780819999997,33.58271965
IMG5159_4,-49.18067808,39.38271965
IMG5160_5,10.81932192,34.78271965
IMG5161_4,9.519321918,-56.11728035
IMG5162_3,-2.4806780809999998,-71.91728035
IMG5163_4,52.41932192,-61.41728035
IMG5164_1,28.61932192,-70.01728035
IMG5165_1,3.519321919,35.68271965
IMG5166_1,1.019321918,34.48271965
IMG5167_5,74.01932192,-23.01728035
IMG5168_3,7.819321917999999,-63.61728035
IMG5169_2,-56.38067808,26.78271965
IMG5170_5,-132.4806781,75.88271965
IMG5171_3,30.31932192,-73.01728035
IMG5172_4,-0.680678082,23.28271965
IMG5173_3,-33.08067808,-11.21728035
IMG5174_5,43.61932192,-53.11728035
IMG5175_2,44.91932192,12.68271965
IMG5176_3,-60.78067808,69.28271965
IMG5177_1,2.419321919,29.58271965
IMG5178_3,-46.38067808,19.38271965
IMG5179_1,42.51932192,10.08271965
IMG5180_4,-9.180678082,38.58271965
IMG5181_2,-1.280678082,38.08271965
IMG5182_1,18.61932192,-66.61728035
IMG5183_1,-118.3806781,68.38271965
IMG5184_1,55.21932192,-46.91728035
IMG5185_3,15.61932192,28.78271965
IMG5186_5,-102.7806781,116.8827196
IMG5187_2,-103.2806781,56.78271965
IMG5188_2,-118.3806781,68.38271965
IMG5189_3,48.61932192,-6.117280351000001
IMG5190_3,51.01932192,-8.01728035
IMG5191_4,43.01932192,12.18271965
IMG5192_3,-2.980678082,26.08271965
IMG5193_5,-19.38067808,23.18271965
IMG5194_1,9.719321919,-26.21728035
IMG5195_5,5.119321918,-25.01728035
IMG5196_5,-5.380678081,11.48271965
IMG5197_3,55.71932192,-45.21728035
IMG5198_2,-156.2806781,7.382719648999999
IMG5199_5,42.41932192,-12.71728035
IMG5200_2,64.71932192,-24.91728035
IMG5201_5,37.01932192,-15.81728035
IMG5202_5,39.41932192,6.48271965
IMG5203_5,57.91932192,-66.21728035
IMG5204_2,52.41932192,-61.41728035
IMG5205_3,-6.380678082,-54.71728035
IMG5206_2,8.519321918,33.38271965
IMG5207_1,59.71932192,-18.91728035
IMG5208_3,43.81932192,-65.21728035
IMG5209_4,48.61932192,-6.117280351000001
IMG5210_1,10.31932192,36.28271965
IMG5211_1,-79.28067808,146.4827197
IMG5212_2,-19.98067808,7.48271965
IMG5213_5,50.31932192,-17.11728035
IMG5214_4,81.11932192,-28.41728035
IMG5215_1,-95.18067808,26.78271965
IMG5216_4,-67.48067808,30.98271965
IMG5217_1,8.919321918,32.38271965
IMG5218_4,15.71932192,30.78271965
IMG5219_5,-74.98067808,127.0827196
IMG5220_3,45.41932192,2.38271965
IMG5221_4,36.31932192,4.78271965
IMG5222_3,7.119321918,20.68271965
IMG5223_5,-28.88067808,51.68271965
IMG5224_5,3.2193219180000003,-54.41728035
IMG5225_2,0.019321918,35.28271965
IMG5226_4,-96.98067808,92.88271965
IMG5227_3,58.51932192,-56.61728035
IMG5228_1,55.81932192,-46.61728035
IMG5229_1,66.01932192,-26.51728035
IMG5230_1,-136.5806781,38.38271965
IMG5231_3,-42.28067808,46.68271965
IMG5232_2,-35.58067808,45.38271965
IMG5233_2,2.0193219190000002,-71.31728035
IMG5234_3,-40.08067808,54.58271965
IMG5235_4,32.71932192,5.28271965
IMG5236_4,7.419321918,19.98271965
IMG5237_1,52.71932192,2.78271965
IMG5238_2,64.41932192,-32.91728035
IMG5239_3,-115.2806781,54.68271965
IMG5240_4,57.41932192,-67.41728035
IMG5241_5,-60.58067808,41.78271965
IMG5242_4,48.41932192,-8.71728035
IMG5243_3,54.01932192,-48.71728035
IMG5244_3,49.51932192,-83.31728035
IMG5245_1,35.81932192,-23.71728035
IMG5246_4,45.81932192,-21.11728035
IMG5247_3,53.71932192,-62.91728035
IMG5248_3,85.51932192,-25.01728035
IMG5249_2,43.41932192,-52.21728035
IMG5250_1,8.219321919,41.48271965
IMG5251_3,5.119321918,-25.01728035
IMG5252_5,-2.2806780819999997,25.08271965
IMG5253_5,-109.0806781,85.28271965
IMG5254_5,45.31932192,-18.81728035
IMG5255_5,-1.080678082,33.88271965
IMG5256_2,74.21932192,-39.61728035
IMG5257_1,26.41932192,-70.61728035
IMG5258_2,4.519321918,-70.71728035
IMG5259_1,-122.2806781,26.88271965
IMG5260_4,-65.28067808,42.08271965
IMG5261_1,16.61932192,-37.11728035
IMG5262_2,48.71932192,-16.11728035
IMG5263_2,-2.3806780819999998,32.88271965
IMG5264_4,-66.68067808,58.48271965
IMG5265_2,-34.28067808,57.78271965
IMG5266_5,41.51932192,-20.51728035
IMG5267_1,-95.48067808,107.9827196
IMG5268_4,-42.28067808,46.68271965
IMG5269_3,51.81932192,-0.11728035
IMG5270_5,-41.38067808,43.28271965
IMG5271_4,50.51932192,5.68271965
IMG5272_1,37.41932192,-91.31728035
IMG5273_3,-0.7806780809999999,-21.31728035
IMG5274_2,15.31932192,31.78271965
IMG5275_4,-7.7806780820000006,24.58271965
IMG5276_2,-90.88067808,13.38271965
IMG5277_3,43.81932192,-65.21728035
IMG5278_5,42.01932192,-58.81728035
IMG5279_5,28.41932192,-60.91728035
IMG5280_1,-119.0806781,21.98271965
IMG5281_1,47.71932192,-15.41728035
IMG5282_1,51.31932192,-0.81728035
IMG5283_5,42.11932192,8.78271965
IMG5284_3,78.51932192,-24.61728035
IMG5285_1,19.21932192,27.68271965
IMG5286_3,47.71932192,-15.41728035
IMG5287_3,27.31932192,-16.51728035
IMG5288_5,39.71932192,7.982719649
IMG5289_2,41.41932192,11.48271965
IMG5290_2,38.11932192,6.48271965
IMG5291_2,26.21932192,-5.61728035
IMG5292_5,-55.98067808,17.78271965
IMG5293_3,42.41932192,4.08271965
IMG5294_1,45.31932192,10.58271965
IMG5295_5,-31.88067808,59.18271965
IMG5296_2,-99.78067808,104.1827196
IMG5297_5,30.31932192,-73.01728035
IMG5298_5,-0.8806780809999999,-71.01728035
IMG5299_4,47.31932192,-20.21728035
IMG5300_2,-55.08067808,25.28271965
IMG5301_4,10.81932192,34.78271965
IMG5302_3,-103.3806781,39.38271965
IMG5303_5,-11.18067808,35.88271965
IMG5304_4,-111.6806781,91.58271965
IMG5305_5,55.61932192,-1.21728035
IMG5306_3,-0.680678082,-68.61728035
IMG5307_5,37.41932192,-91.31728035
IMG5308_2,9.619321917999999,24.78271965
IMG5309_2,13.61932192,26.18271965
IMG5310_2,46.81932192,-59.71728035
IMG5311_3,41.91932192,-65.81728035
IMG5312_4,15.41932192,-63.81728035
IMG5313_4,36.81932192,8.48271965
IMG5314_5,-61.48067808,65.88271965
IMG5315_2,42.71932192,-54.21728035
IMG5316_1,-116.98067809999999,84.48271965
IMG5317_1,-35.08067808,18.78271965
IMG5318_3,56.71932192,-50.81728035
IMG5319_1,63.41932192,-35.91728035
IMG5320_2,47.11932192,9.88271965
IMG5321_2,64.61932192,-62.41728035
IMG5322_4,58.21932192,-52.51728035
IMG5323_3,-115.1806781,85.68271965
IMG5324_5,35.31932192,-26.91728035
IMG5325_4,52.61932192,-51.71728035
IMG5326_5,19.21932192,8.48271965
IMG5327_3,23.11932192,-73.01728035
IMG5328_1,-103.3806781,39.38271965
IMG5329_1,0.21932191899999998,36.98271965
IMG5330_3,56.71932192,-14.61728035
IMG5331_1,-41.08067808,50.38271965
IMG5332_1,71.41932192,-29.11728035
IMG5333_2,16.61932192,-66.41728035
IMG5334_3,33.41932192,-23.61728035
IMG5335_2,5.519321917999999,-63.71728035
IMG5336_5,-119.8806781,44.78271965
IMG5337_1,36.81932192,5.982719649
IMG5338_4,58.11932192,-67.01728035
IMG5339_1,15.51932192,-30.71728035
IMG5340_2,-90.08067808,19.38271965
IMG5341_4,17.51932192,10.48271965
IMG5342_2,-171.1806781,73.78271965
IMG5343_2,82.71932192,-23.21728035
IMG5344_5,5.319321919,71.51728035
IMG5345_2,-71.68067808,113.3827196
IMG5346_1,-109.0806781,85.28271965
IMG5347_5,-127.98067809999999,110.8827196
IMG5348_4,12.71932192,-75.31728035
IMG5349_3,18.11932192,28.38271965
IMG5350_1,4.2193219189999995,40.88271965
IMG5351_3,-0.080678082,-26.31728035
IMG5352_5,-60.58067808,41.78271965
IMG5353_1,44.31932192,-51.61728035
IMG5354_4,7.819321917999999,-61.01728035
IMG5355_5,65.21932192,-20.91728035
IMG5356_3,72.41932192,-13.91728035
IMG5357_2,9.719321919,39.48271965
IMG5358_5,-98.48067808,59.58271965
IMG5359_5,38.21932192,3.98271965
IMG5360_5,15.11932192,10.78271965
IMG5361_1,-0.7806780809999999,-62.91728035
IMG5362_2,32.71932192,2.48271965
IMG5363_1,-38.28067808,25.18271965
IMG5364_1,-102.7806781,116.8827196
IMG5365_4,-2.680678081,7.08271965
IMG5366_4,10.31932192,-72.41728035
IMG5367_4,-10.08067808,-9.01728035
IMG5368_2,-87.98067808,105.1827196
IMG5369_2,28.21932192,-12.31728035
IMG5370_2,-49.08067808,9.18271965
IMG5371_2,46.41932192,-65.21728035
IMG5372_5,54.81932192,-18.01728035
IMG5373_4,-63.68067808,68.58271965
IMG5374_4,23.41932192,-47.01728035
IMG5375_4,50.21932192,-18.51728035
IMG5376_2,83.61932192,-31.81728035
IMG5377_4,-45.58067808,52.28271965
IMG5378_1,47.41932192,-53.71728035
IMG5379_5,-53.98067808,47.48271965
IMG5380_1,24.71932192,-78.61728035
IMG5381_3,-73.88067808,52.88271965
IMG5382_2,42.51932192,5.58271965
IMG5383_1,45.01932192,7.48271965
IMG5384_4,27.41932192,-8.61728035
IMG5385_2,10.41932192,-59.11728035
IMG5386_2,41.11932192,-42.51728035
IMG5387_2,55.71932192,-62.71728035
IMG5388_3,77.31932192,-40.61728035
IMG5389_2,-14.68067808,0.98271965
IMG5390_4,-149.7806781,30.88271965
IMG5391_4,-82.98067808,112.8827196
IMG5392_1,59.31932192,-59.71728035
IMG5393_2,39.71932192,7.08271965
IMG5394_3,47.51932192,-36.51728035
IMG5395_1,51.91932192,3.68271965
IMG5396_2,-4.0806780819999995,25.18271965
IMG5397_3,-38.28067808,44.28271965
IMG5398_4,38.01932192,6.282719649
IMG5399_4,10.41932192,24.38271965
IMG5400_3,31.01932192,-76.41728035
IMG5401_5,64.71932192,-42.01728035
IMG5402_5,76.81932192,-39.71728035
IMG5403_1,9.819321919,31.38271965
IMG5404_4,-125.7806781,39.08271965
IMG5405_5,18.51932192,27.28271965
IMG5406_2,-125.48067809999999,64.08271965
IMG5407_2,16.11932192,9.48271965
IMG5408_2,61.21932192,-54.61728035
IMG5409_2,-134.38067809999998,98.28271965
IMG5410_1,24.61932192,-76.41728035
IMG5411_4,17.01932192,-39.01728035
IMG5412_4,61.21932192,-68.01728035
IMG5413_4,6.419321919,37.48271965
IMG5414_2,76.91932192,-14.41728035
IMG5415_4,52.71932192,-1.21728035
IMG5416_5,-2.3806780819999998,-61.71728035
IMG5417_3,-22.68067808,35.98271965
IMG5418_4,52.31932192,-12.71728035
IMG5419_4,39.51932192,-50.41728035
IMG5420_1,47.31932192,4.08271965
IMG5421_4,43.81932192,-65.21728035
IMG5422_1,58.71932192,-12.61728035
IMG5423_3,56.31932192,-63.91728035
IMG5424_4,39.61932192,-73.71728035
IMG5425_4,54.01932192,-48.71728035
IMG5426_5,-54.78067808,6.08271965
IMG5427_1,49.61932192,1.08271965
IMG5428_2,16.11932192,23.98271965
IMG5429_3,38.41932192,8.28271965
IMG5430_3,15.11932192,10.78271965
IMG5431_3,-10.48067808,34.38271965
IMG5432_1,38.91932192,8.08271965
IMG5433_4,-14.68067808,0.98271965
IMG5434_1,28.61932192,-70.01728035
IMG5435_1,39.41932192,6.48271965
IMG5436_3,-47.18067808,54.38271965
IMG5437_3,40.31932192,7.48271965
IMG5438_3,-121.98067809999999,83.88271965
IMG5439_2,10.51932192,23.88271965
IMG5440_1,3.419321918,30.58271965
IMG5441_2,-26.18067808,8.98271965
IMG5442_1,63.41932192,-57.31728035
IMG5443_3,63.01932192,-25.91728035
IMG5444_3,56.71932192,-13.31728035
IMG5445_4,34.31932192,-27.41728035
IMG5446_1,62.21932192,-56.11728035
IMG5447_3,-91.38067808,136.9827196
IMG5448_5,-91.48067808,53.68271965
IMG5449_1,69.01932192,-34.71728035
IMG5450_5,28.11932192,-73.01728035
IMG5451_3,0.8193219190000001,24.18271965
IMG5452_3,72.91932192,-28.01728035
IMG5453_1,46.61932192,11.98271965
IMG5454_4,-1.580678082,37.28271965
IMG5455_3,39.01932192,-25.41728035
IMG5456_3,10.01932192,-65.21728035
IMG5457_3,31.21932192,2.98271965
IMG5458_5,-134.6806781,78.48271965
IMG5459_5,-100.3806781,24.18271965
IMG5460_4,14.21932192,21.68271965
IMG5461_4,27.61932192,-72.11728035
IMG5462_4,63.91932192,-61.51728035
IMG5463_2,9.819321919,19.18271965
IMG5464_3,-125.0806781,106.4827196
IMG5465_2,55.71932192,-62.71728035
IMG5466_2,5.519321917999999,-63.71728035
IMG5467_2,24.01932192,3.38271965
IMG5468_1,-67.98067808,66.58271965
IMG5469_2,15.11932192,25.88271965
IMG5470_3,19.31932192,-50.21728035
IMG5471_2,3.419321918,-69.11728035
IMG5472_4,-115.6806781,46.88271965
IMG5473_1,53.71932192,-12.11728035
IMG5474_1,45.31932192,-18.81728035
IMG5475_5,15.61932192,28.78271965
IMG5476_2,48.31932192,-19.41728035
IMG5477_5,0.019321918,35.28271965
IMG5478_4,-135.88067809999998,100.1827196
IMG5479_5,-111.6806781,114.3827197
IMG5480_4,-95.08067808,50.98271965
IMG5481_2,47.51932192,-52.71728035
IMG5482_1,-88.98067808,101.1827196
IMG5483_2,56.81932192,-16.31728035
IMG5484_4,-115.2806781,54.68271965
IMG5485_3,61.41932192,-65.41728035
IMG5486_2,36.51932192,-27.51728035
